('Two Faces', 'Bruce Springsteen') ,47
('Saved', 'Khalid') ,51
("Dancin'", 'Guy') ,61
('Two Princes', 'Spin Doctors') ,1
('The One', 'Gary Allan') ,37
("Girl I've Been Hurt", 'Snow') ,63
('Electrolite', 'R.E.M.') ,23
('Younger Now', 'Miley Cyrus') ,42
('It Doesnt Really Matter', 'The Best of the Worst') ,115
('Back To Back', 'Drake') ,106
('Her Diamonds', 'Rob Thomas') ,60
('Applause', 'Lady Gaga') ,36
('Guap', 'Big Sean') ,89
('Freedom', 'Paul McCartney') ,16
('Right Thurr', 'Chingy') ,71
('Bring It On', 'Keith Washington') ,64
('When the Lights Go Out - Radio Edit', 'Five') ,204
('Footprints', 'T.O.K') ,63
('The City Is Mine - Roc Files Version (Edited)', 'JAY Z') ,0
('Nice For What', 'Drake') ,74
('Hope She Cheats On You (With A Basketball Player)', 'Marsha Ambrosius') ,62
('Number One Spot', 'Ludacris') ,73
('5-1-5-0', 'Dierks Bentley') ,47
("Baby, It's Tonight", 'Jude Cole') ,56
('American Girl', 'Bonnie McKee') ,56
('This & That', 'Michael Penn') ,46
('Bitter Tears', 'INXS') ,37
('Promise U That', 'Future') ,72
('A Thousand Miles', 'Vanessa Carlton') ,36
('6 Underground - Nellee Hooper Mix', 'Sneaker Pimps') ,0
('Delicate', "Terence Trent D'Arby") ,15
('Blackbird (Glee Cast Version)', 'Glee Cast') ,249
('One Minute Man (feat. Ludacris)', 'Missy Elliott') ,65
('Funkorama (feat. Redman)', 'Erick Sermon') ,60
('We like to Party! (The Vengabus)', 'Vengaboys') ,31
('In My Arms', 'Erasure') ,30
('Give It To You', 'Jordan Knight') ,58
('At Last - The Voice Performance', 'Sundance Head') ,0
('Inside Out', 'Eve 6') ,46
('No Time (feat. Gunna)', 'Playboi Carti') ,69
('Yeah 3x', 'Chris Brown') ,72
('KIKA (feat. Tory Lanez)', '6ix9ine') ,4
('Gold Digger', 'Kanye West') ,90
('The Walker', 'Fitz and The Tantrums') ,37
("Baby Don't Lie", 'Gwen Stefani') ,39
('I Like It', 'Jomanda') ,61
('Kissing Tree', 'The Spencer Lee Band') ,50
('Close to You', 'Fun Factory') ,52
('Shake Ya Ass', 'Mystikal') ,98
('DONE.', 'The Band Perry') ,51
('It Hit Me Like A Hammer', 'Huey Lewis & The News') ,56
('Own It', 'Drake') ,67
("Hangin' On", 'Chris Young') ,47
('Cell Therapy', 'Goodie Mob') ,105
('We Own It (Fast & Furious)', '2 Chainz') ,91
('Sunday Morning', 'Earth, Wind & Fire') ,35
('I Care For U', 'Usher') ,55
('Bounce Back', 'Big Sean') ,86
('Perdidos', 'Monchy & Alexandra') ,2
('Fly', 'Maddie & Tae') ,41
('Never Gonna Be Alone', 'Nickelback') ,56
('Feels Like Today', 'Rascal Flatts') ,45
('Stay (with Alessia Cara)', 'Zedd') ,45
('Its Five OClock Somewhere', 'Escape to Margaritaville Company') ,0
('Two Wrongs', 'Wyclef Jean') ,73
('Airplanes (feat. Hayley Williams)', 'B.o.B') ,0
('Raging Fire', 'Phillip Phillips') ,50
('Liquid Swords', 'GZA') ,90
('Who Says', 'John Mayer') ,34
('Heart Like A Wheel', 'The Human League') ,45
('3', 'digitalluc') ,0
('26', 'Paramore') ,53
('512', 'Lamb of God') ,31
('1977', 'Adam Young') ,98
('9/15/2000', 'Godspeed You! Black Emperor') ,5
('101010', 'Sleeping At Last') ,35
('#2', 'Nils Frahm') ,0
('...And Their Eulogies Sang Me To Sleep.', 'The Agonist') ,52
('028 Hate', 'Chamber Of Malice') ,0
('100 words', 'Prateek Kuhad') ,21
('127 North', 'Caspian') ,213
('3AM (Pull Up) (feat. M?)', 'Charli XCX') ,36
('3-Minute Workout!', 'DeStorm Power') ,0
('4am', 'SPEECHLESS') ,0
("'74-'75", 'The Connells') ,34
('7th Inning Stretch', 'Cloudchord') ,0
('A Bird In The Hand', 'MIAOU') ,141
('A Dream That Cannot Be', 'Amon Amarth feat. Doro Pesch') ,51
('A Gallant Gentleman', 'We Lost The Sea') ,0
('A Gluttonous Abomination', 'Acrania') ,51
('A Horrendous Epiphany', 'Logistic Slaughter') ,0
('A Horse with No Name', 'America') ,44
('A Lack Of Color', 'Death Cab for Cutie') ,38
('A Late Farewell', 'Dorena') ,14
('A Little Distance', 'Tristeza') ,175
('A Movie Script Ending', 'Death Cab for Cutie') ,35
('A Nightmare Incarnate', 'Ingested') ,52
('A Path of Scattered Thoughts', 'D-A-L') ,0
('A Scattered Dream', 'Windsor Airlift') ,0
('A Shot of Alcohol', 'Prateek Kuhad') ,26
('A Shrine to Madness', 'The Black Dahlia Murder') ,45
('A Song for Starlit Beaches', 'Yndi Halda') ,3
('A Thimble Full of Sorrow (Live)', 'Rhian Sheehan') ,0
('A Total Lack of Understanding', 'Sky Flying By') ,226
('A Trophy of Corporate Disfigurement', 'Acrania') ,44
('A Vexing Mural', 'Fleshmeadow') ,0
('A Water Prayer', 'Deep Blue Something') ,33
('A World Not Yet Darkened', 'Coastlands') ,160
('A Year In The Garden Shed', 'Tigers on Trains') ,36
('Abandon Window', 'Jon Hopkins') ,0
('About A Girl', 'Nirvana') ,23
('Above The Clouds Of Pompeii', "Bear's Den") ,47
('Abysm Nucleus', 'Cytotoxin') ,33
('Abysmal', 'The Black Dahlia Murder') ,34
('Adrift', 'Slowrun') ,0
('Africa', 'Toto') ,46
('after hours', 'twuan') ,59
('Again We Rise', 'Lamb of God') ,50
('Against The Wall - Acoustic Version', 'Seether') ,0
("Alan Turing's Legacy", 'Alexandre Desplat') ,0
('Albatros', 'Plusma') ,0
('Alive And Kicking', 'Simple Minds') ,40
('All Alright', 'Sigur Rs') ,0
('All Alright - Live', 'Sigur Rs') ,0
('All for Nothing', 'Despised Icon') ,25
('All My Faith', 'The Last Dinosaur') ,19
('All the Trees of the Field Will Clap Their Hands', 'Sufjan Stevens') ,27
('Alone And Shaking', 'MNMM') ,49
('Always Returning - Remastered 2005', 'Brian Eno') ,214
('Amber, Ember, Glow', 'Saxon Shore') ,220
('Ambre', 'Nils Frahm') ,0
('Amongst Vermin', 'Ingested') ,49
('Amongst Your Earthiest Words The Angels Stray', 'Years Of Rice And Salt') ,236
('Amsterdam', 'Gregory Alan Isakov') ,28
('And She Translated Into the Sky', 'Levi Patel') ,208
('And Then Came Spring', 'aswekeepsearching') ,0
('Andromeda', 'Metalocalypse: Dethklok') ,0
('Andvari', 'Sigur Rs') ,0
('Angela', 'The Lumineers') ,33
("Annie's Song", 'John Denver') ,20
('Anthem for No State, Pt. I', 'Godspeed You! Black Emperor') ,0
('Anthem for No State, Pt. II', 'Godspeed You! Black Emperor') ,0
('Anthem for No State, Pt. III', 'Godspeed You! Black Emperor') ,0
('Anything You Synthesize - Ambient', 'The American Dollar') ,0
('Anything You Want', 'DeStorm Power') ,83
('Aphelion', 'Ian Ewing') ,0
('Apocalyptic Premonition', 'Analepsy') ,4
('Arial Evisceration', 'Ingested') ,140
('Army Corps Of Architects', 'Death Cab for Cutie') ,18
('Arpsom', 'm.a.l.m.r.') ,0
('Arrival In Nara', 'alt-J') ,11
('As Above So Below', 'Behemoth') ,18
('As Deep As the Knife Will Go', 'Cannibal Corpse') ,27
('As Good as Dead', 'The Black Dahlia Murder') ,48
('As It Should Be', 'LUCHS') ,143
('Ascension', 'Jordan Critz') ,181
('Ashes in the Snow', 'MONO') ,105
('Asia', 'TAICO') ,8
('Asleep At the Wheel', 'Working for a Nuclear Free City') ,0
('Astral Projection', 'Astron') ,13
("At Dawn's First Light", 'Amon Amarth') ,30
('At Night', 'Subsets') ,71
('At Peace in the Forest', 'Unwed Sailor') ,0
('At The Bottom Of Everything', 'Bright Eyes') ,79
('At the Edge of the World', 'Kataklysm') ,35
('Atlas', 'Lights & Motion') ,6
('Atlas', 'Astralia') ,20
('Atrocious By Nature', 'Dying Fetus') ,20
('Au Revoir', 'Seven Saturdays') ,93
('Auctioneer of Depravity', 'Acrania') ,49
('Automatic', 'Fla.mingo') ,94
('Awaiting Elemental Meltdown', 'The Six Parts Seven') ,0
('Awake', 'The Republic of Wolves') ,12
('Awake My Soul - Live', 'Mumford & Sons') ,33
('Awe', 'Helios') ,217
('Babykiller', 'Devourment') ,44
('Back at It', 'Atreesto') ,208
('Back on Northern Shores', 'Amon Amarth') ,60
('Backbone', 'Harrdy Sandhu') ,0
('Backhand of God', 'The Mountain Man') ,161
('Baddest Mutha', 'DeStorm Power') ,81
('Badnam', 'Mankirt Aulakh') ,1
('Ballad of Lonely Ghosts (feat. Hammock)', 'Color Therapy') ,0
('Banana Pancakes', 'Jack Johnson') ,52
('Baptised, Bastardised, Sodomised.', 'Infant Annihilator') ,16
('Bar Clearing Good Times', 'Saxon Shore') ,219
('Bargaining: Will You Answer Me?', 'Tragacanth') ,0
('Battle Royale feat. Panther - VIP Mix', 'Apashe') ,0
('Be A Bright Blue', 'Saxon Shore') ,210
('Beast Incarnate', 'Beheaded') ,16
('Beast Of Burden - Remastered', 'The Rolling Stones') ,227
('Beautiful death', 'Wintersun') ,60
('Beggar', 'Benjamin James') ,35
('Behold the Kingdom of the Wretched Undying (feat. Tyler Shelton, Bryan Long, Dillon Becker & Chris Whited)', 'Infant Annihilator') ,83
('Bells Bleed & Bloom', 'ef') ,0
('Belly of June', 'Horse Feathers') ,46
('Below My Feet - Live', 'Mumford & Sons') ,31
('Bend to Squares', 'Death Cab for Cutie') ,15
('Better Metal Snake', 'Metalocalypse: Dethklok') ,25
('Better off Without', 'Armon Jay') ,109
('Big Thinks Do Remarkable', 'And So I Watch You from Afar') ,4
('Big Yellow Taxi', 'Counting Crows') ,38
('Bind Torture Kill', 'Suffocation') ,19
('Birdless Cage', 'The Republic of Wolves') ,41
('Birth Into Being', 'Sky Architects') ,134
('Bixby Canyon Bridge', 'Death Cab for Cutie') ,43
('Black Beatles - Acoustic', 'The Mayries') ,0
('Black Book - Single Edit', 'ORI') ,159
('Black Fire Upon Us', 'Metalocalypse: Dethklok') ,0
('Black Hole', 'Trox') ,7
('Black Hole Sun - Recorded Live At Red Robinson Show Theatre, Vancouver, Canada on April 30, 2011', 'Chris Cornell') ,0
('Black Label', 'Lamb of God') ,33
('Black Sun', 'Death Cab for Cutie') ,27
('Black Valor', 'The Black Dahlia Murder') ,35
('Blacken The Cursed Sun', 'Lamb of God') ,49
('Blacking Out the Friction', 'Death Cab for Cutie') ,21
('Blankets of Night', 'Hammock') ,224
('Blankets of Night (2015 Remaster)', 'Hammock') ,0
('Blasphemian', 'Infant Annihilator') ,20
('Blasphemous Cremation', 'Incantation') ,7
('Blazing Star', 'Dethklok') ,36
('Bleepers', 'Dj Spinna') ,135
('Blood in the Ink', 'The Black Dahlia Murder') ,40
('Bloodlines', 'Metalocalypse: Dethklok') ,0
('Bloodlines', 'Mimicking Birds') ,38
('Bloodlust', 'The Mountain Man') ,31
('Bloom', 'Through & Through') ,16
('Blue (feat. Myra Molloy)', 'sober rob') ,33
('Blue Birds', 'Justnormal') ,0
('Blue Eyes, Starving for Light', 'Sleevenotes') ,0
('blueberry', '[bsd.u]') ,0
('Bohemia', 'Unwed Sailor') ,0
('Bosses Hang, Pt. I', 'Godspeed You! Black Emperor') ,0
('Bosses Hang, Pt. II', 'Godspeed You! Black Emperor') ,0
('Bosses Hang, Pt. III', 'Godspeed You! Black Emperor') ,0
('Box of Stones', 'Benjamin Francis Leftwich') ,30
('Boy Lilikoi', 'Jnsi') ,25
('Branches And Constellations', 'The Echelon Effect') ,35
('Breakfast In America - Remastered', 'Supertramp') ,0
('Breaking The Great Narcissist', 'Soreption') ,39
('Breath of Death', 'Henker') ,49
('Brennisteinn', 'Sigur Rs') ,0
('Brennisteinn - Live', 'Sigur Rs') ,0
('Brick or Coconuts', 'Jacuzzi Boys') ,40
('Brigden Fair', 'The Wilderness of Manitoba') ,0
('Broken Wings', 'D-A-L') ,63
('Broken Wings - Rerecorded version', 'D-A-L') ,0
('Brothers In Arms', 'Dire Straits') ,36
('Brothers on a Hotel Bed', 'Death Cab for Cutie') ,43
('Brunch', 'jobii') ,0
('Bum Bum Tam Tam', 'MC Fioti') ,1
('Bump', 'The American Dollar') ,63
('Bundle of Joy', 'Michael Giacchino') ,0
('Burn', 'Tormention') ,6
('Burn the Earth', 'Metalocalypse: Dethklok') ,0
('Cabin in the Woods', 'Porch Lights') ,205
('Cader Idris', 'Saxon Shore') ,198
('Caged...Contorted', 'Cannibal Corpse') ,28
('California Is Too Long', 'Signal Hill') ,211
('Call', 'The American Dollar') ,128
('Call It Dreaming', 'Iron & Wine') ,49
('Cambridge, 1963', 'Jhann Jhannsson') ,0
('Cannibalistic Postclimax Flesh Consumption', 'Putridity') ,22
("Can't Get Enough", 'Highschool Jacob') ,61
('Capsize', 'FRENSHIP') ,52
('Captain Edward Smith', 'Adam Young') ,231
("Caretaker's Cottage In the Forest of Compiegne", 'Carinthia') ,0
('Carnival', 'Years Of Rice And Salt') ,190
('Carrie & Lowell', 'Sufjan Stevens') ,23
('Carry You', 'Novo Amor') ,36
('Castles High, Marble Bright', 'Caspian') ,227
('Catacomb Hecatomb', 'The Black Dahlia Murder') ,27
('Cath...', 'Death Cab for Cutie') ,45
('Catharsis', 'Ambient Flow') ,171
('Cathartic Killing', 'Logistic Slaughter') ,0
('Caught Series, Pt. 1', 'DeStorm Power') ,55
('Caught Series, Pt. 10', 'DeStorm Power') ,48
('Caught Series, Pt. 11', 'DeStorm Power') ,60
('Caught Series, Pt. 12', 'DeStorm Power') ,42
('Caught Series, Pt. 13', 'DeStorm Power') ,49
('Caught Series, Pt. 14', 'DeStorm Power') ,55
('Caught Series, Pt. 15', 'DeStorm Power') ,55
('Caught Series, Pt. 16', 'DeStorm Power') ,52
('Caught Series, Pt. 17', 'DeStorm Power') ,41
('Caught Series, Pt. 18', 'DeStorm Power') ,65
('Caught Series, Pt. 19', 'DeStorm Power') ,30
('Caught Series, Pt. 2', 'DeStorm Power') ,52
('Caught Series, Pt. 20', 'DeStorm Power') ,83
('Caught Series, Pt. 3', 'DeStorm Power') ,51
('Caught Series, Pt. 4', 'DeStorm Power') ,46
('Caught Series, Pt. 5', 'DeStorm Power') ,69
('Caught Series, Pt. 6', 'DeStorm Power') ,59
('Caught Series, Pt. 7', 'DeStorm Power') ,55
('Caught Series, Pt. 8', 'DeStorm Power') ,8
('Caught Series, Pt. 9', 'DeStorm Power') ,57
('Center of the Universe', 'Windsor Airlift') ,0
('Champagne From A Paper Cup', 'Death Cab for Cutie') ,26
('Champion', 'DeStorm Power') ,79
('Change the World', 'D-A-L') ,69
('Change the World - Rerecorded version', 'D-A-L') ,0
('Charred Remains', 'Autopsy') ,17
('Chasing After My Bones', 'The Republic of Wolves') ,57
('Chatoyant', 'Anton Belov') ,0
('Cheerleader - Felix Jaehn Remix Radio Edit', 'OMI') ,47
('Chicago (adult contemporary easy listening version)', 'Sufjan Stevens') ,27
('Chime Scene', 'Stephen Green') ,229
('Circle of Birds', 'Circle Of Birds') ,60
('Clear Blue Sky', 'Followed By Ghosts') ,188
('Climactic Degradation', 'The Black Dahlia Murder') ,40
('Closely kept', 'Levi Patel') ,227
('Cloud Factory', 'Jinjer') ,49
('Codes And Keys', 'Death Cab for Cutie') ,24
('Coffee And Unicorns', 'Henyao') ,0
('Cold', 'At The Gates') ,18
('Cold Flesh Citadel', 'Katalepsy') ,14
('Cold Shoulders', 'Prateek Kuhad') ,28
('Coliseum', 'omniboi') ,0
('Collide - Acoustic Version', 'Howie Day') ,0
('Colored Out', 'The Republic of Wolves') ,38
('Come On To Me', 'Paul McCartney') ,40
('Communist Daughter', 'Neutral Milk Hotel') ,10
('Condemned to Rape', 'Ingested') ,37
('Consequence (Acoustic)', 'The Republic of Wolves') ,227
('Contact', 'Noah B') ,211
('Contorted Perception', 'Ingested') ,34
('Copper Islands (2011)', 'Unwed Sailor') ,0
('Copremesis', 'Ingested') ,14
('Cornfield Chase', 'Hans Zimmer') ,0
('County Carnival', 'Porch Lights') ,184
('Covered Landscapes', 'Windsor Airlift') ,0
('Creep', 'Stone Temple Pilots') ,30
('Cremated Existence', 'Ingested') ,12
('Crooked Teeth', 'Death Cab for Cutie') ,59
('Crucifier Avenged', 'Cannibal Corpse') ,29
('Crucifilth', 'Infant Annihilator') ,39
('Cruel (feat. ZAYN)', 'Snakehips') ,8
('Crystal Ship', 'soder.') ,64
('CSM-LM Docking', 'Adam Young') ,0
('Cuckoo Clocks. The Call of the Windmill', 'Unwed Sailor') ,0
('Cuntcrusher', 'Infant Annihilator') ,32
('Curse the Gods', 'Destruction') ,25
('Cynicism', 'Nana Grizol') ,44
('Daeku', 'Overhead, The Albatross') ,0
('Dandelion', 'Dorena') ,7
('Danza Kuduro', 'Don Omar') ,2
('Dark Archon', 'The Dialectic') ,215
('Dash and Blast', 'Yndi Halda') ,0
('Dawn of Decay', 'Ringworm') ,19
('Day Of Endless Light', 'Daath') ,12
('Day of Mourning', 'Despised Icon') ,39
('Daydream', 'Medasin') ,30
('Dead Seeds', 'Lamb of God') ,27
('Death in Rebirth', 'MONO') ,162
('Deathmask Divine', 'The Black Dahlia Murder') ,54
('Decapitation Fornication', 'Infant Annihilator') ,27
('December', 'Benjamin Gibbard') ,26
('Decisions', 'Fractite') ,71
('Demented Aggression', 'Cannibal Corpse') ,26
('Demons in the Mist', 'Martyr Defiled') ,43
('Denounced, Disgraced', 'The Black Dahlia Murder') ,50
('Depths', 'Guustavv') ,0
('Descending', 'Lamb of God') ,14
('Detharmonic', 'Metalocalypse: Dethklok') ,0
('Devoured Death', 'Incantation') ,13
('Dil Beparvah - The Dewarists, Season 5', 'Ankur Tewari') ,0
('Dimensional Molecular Transcendence', 'Acrania') ,36
('Direct Experience', 'Wess Meets West') ,196
('Disarm - Remastered', 'The Smashing Pumpkins') ,227
('Disillusion in a Discordant System', 'Acrania') ,47
('Dissidence', 'Dying Fetus') ,21
('Dissolve', 'Kllo') ,57
('Distant Sures', 'The Cave Singers') ,31
('Distorting of Perception', 'Until We Die') ,47
('Divenire', 'Ludovico Einaudi') ,0
('Divide, Conquer, Burn, And Destroy', 'Serpentine Dominion') ,19
('Do Not Go Gentle into That Good Night', 'John Lithgow') ,43
('Do Not Go Gentle Into That Good Night', 'Dylan Thomas') ,37
('Do Some Real', 'Mono:Massive') ,203
('Done', 'Deep Blue Something') ,35
("Don't Dream It's Over", 'Crowded House') ,40
('Donuts', 'Mogwai') ,0
('Dreamer', 'Rosemary & Garlic') ,15
('Dreamer on the Run', 'U137') ,0
('Dreaming About You', 'D-A-L') ,45
('Dreamwood', 'Hiss Golden Messenger') ,0
('Drive', 'The Cars') ,126
('Drive Home', 'Shy Cope') ,237
("Dumbledore's Farewell", 'Nicholas Hooper') ,0
('Dust And Disquiet', 'Caspian') ,4
('Dust in the Wind', 'Kansas') ,26
('Dustbowl Dance - Live', 'Mumford & Sons') ,64
('DVOCEAN Remix', 'Night Grind') ,0
('E-Bow - Live', 'Sigur Rs') ,0
('Echo Roads', 'Unwed Sailor') ,0
('Echoes', 'Dontcry') ,0
('g anda', 'Sigur Rs') ,0
('Einharjar', 'King of Asgard') ,14
('Ekans', 'Molife') ,11
('Ekki mkk', 'Sigur Rs') ,0
('Electronic Dream', 'araabMUZIK') ,0
("Elisa's Theme", 'Alexandre Desplat') ,0
('Elysian', '[ocean jams]') ,0
('Emerald Rush', 'Jon Hopkins') ,0
('Emily', 'Goldspot') ,46
('Encased In Concrete', 'Cannibal Corpse') ,25
('Epidemic of Hate', 'Dying Fetus') ,66
('Erase / Rewind', 'The Cardigans') ,26
('Ethos of Coercion', 'Dying Fetus') ,15
('Europa', 'Adam Young') ,163
('Everest', 'Lights & Motion') ,236
('Evergreen Cassette', 'Goldspot') ,52
('Evergreen Cassette - Tape Mix', 'Goldspot') ,8
('Everlong - Acoustic Version', 'Foo Fighters') ,0
('Every Breath You Take - Remastered 2003', 'The Police') ,36
('Every Rose Has Its Thorn', 'Miley Cyrus') ,53
("Everybody's Changing", 'Keane') ,38
('Everything Has Changed', 'Jasmine Thompson') ,0
('Everything Went Black', 'The Black Dahlia Murder') ,46
('Everywhere', 'Fleetwood Mac') ,28
('Ex-Cowboy', 'Mogwai') ,0
('Expectation', 'One Hundred Years') ,161
('Extinction Event', 'Ingested') ,34
('Eyes', 'SION') ,105
('Eyes Without A Face - 1999 - Remaster', 'Billy Idol') ,242
('Eyjafjallajokull Dance (2010)', 'The World Is A Beautiful Place & I Am No Longer Afraid To Die') ,0
('Eyjafjallajokull Dance (2016)', 'The World Is A Beautiful Place & I Am No Longer Afraid To Die') ,0
('Face Fisted', 'Metalocalypse: Dethklok') ,48
('Fade Out', 'Sky Architects') ,60
('Falling Apart', 'Skeler') ,36
('Falling Slowly', 'Glen Hansard') ,34
('Fansong', 'Metalocalypse: Dethklok') ,0
('Farewell', 'Windsor Airlift') ,0
('Feasting on the Blood of the Insane', 'Six Feet Under') ,41
('Featherstone', 'The Paper Kites') ,39
('Feel The Low', 'Sam Void') ,94
('Feel The Same', 'The Sky Life') ,82
('Festering with Dishonesty', 'Acrania') ,41
('Festival', 'Sigur Rs') ,0
('Festival - Live', 'Sigur Rs') ,0
('Fifty Ton War Machine', 'Devourment') ,14
('Fiji Water', 'Owl City') ,57
('Finally Free', 'DeStorm Power') ,82
('Find a Way', 'Quiet Arrows') ,162
('Finding You', 'Airplanes') ,78
('Firecracker', 'Unwed Sailor') ,0
('Fireflies', 'Lights & Motion') ,0
('Fireworks', 'Nicholas Hooper') ,0
('First Breath After Coma', 'Explosions In The Sky') ,0
('First Field', 'The Antlers') ,13
('First Kill', 'Amon Amarth') ,46
('First Light', 'Alan Gogoll') ,189
('Flashback', 'Sky Architects') ,241
('Flicker', 'Airplanes') ,224
('Floater', 'Fla.mingo') ,64
('Flood', 'The American Dollar') ,128
('Folded Flowers', 'Lowland Hum') ,34
('Follow Me', 'Beauvois') ,31
('Followed Home Then Killed', 'Cannibal Corpse') ,54
('Fondness', 'Late June') ,224
('For the First Time', 'The Script') ,65
('For You', 'Kenny Segal') ,72
('for your time', 'Prateek Kuhad') ,21
('for your time - Audiotree Live Version', 'Prateek Kuhad') ,21
('Forbidden Friendship', 'John Powell') ,0
('Forced Gender Reassignment', 'Cattle Decapitation') ,64
('Forest Fairies', 'Windsor Airlift') ,0
('Forest Mill Trail', 'no sentences') ,230
('Forever Lost', 'God Is An Astronaut') ,0
('Forfeit I: The Crooked Quill', 'Dark Sermon') ,40
('Forfeit II: Worn Thin', 'Dark Sermon') ,37
('Forgetful', 'Constant Seas') ,249
('Forgiveness And Love', 'Miley Cyrus') ,56
('Freaking Lie', 'DeStorm Power') ,0
("Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007", 'John Mayer') ,0
('Free Will Sacrifice', 'Amon Amarth') ,39
('Freed from the Leash', 'Carnal Decay') ,45
('Freedom', 'Pharrell Williams') ,33
('Friday', 'Goldspot') ,39
('From a Silver Till', 'Tigers on Trains') ,201
('From Deep Inside', 'Hopelezz') ,27
('From Gold', 'Novo Amor') ,17
('From Now On', 'Nada Surf') ,68
('From The Window Of My Room', 'Dorena') ,213
('Froosh', '_tag') ,10
('Frozen Feet', 'The Republic of Wolves') ,40
('Frozen Feet (Acoustic)', 'The Republic of Wolves') ,0
('Fucking Fucked Up', 'Miley Cyrus') ,6
('Fucking Lie', 'DeStorm Power') ,0
('Funnier With A Plank', 'Antennas to Heaven') ,0
('Furtive Monologue', 'Despised Icon') ,22
('Future Pavilion', 'MIAOU') ,0
("Gammer Gerten's Needle", 'Deep Blue Something') ,0
('Gassed', 'WESLEE') ,27
('Get Low (with Liam Payne)', 'Zedd') ,5
('Get Up And Go', 'The Sky Life') ,102
('Ghost', 'The Mountain Man') ,6
('Ghosts That We Knew - Live', 'Mumford & Sons') ,44
('Give A Little Bit', 'Supertramp') ,49
('Glassy Blue', 'Hammock') ,10
('Glsli - Live', 'Sigur Rs') ,0
('glowstick', 'Flavors') ,0
('Go Into the Water', 'Metalocalypse: Dethklok') ,30
('Go to Sleep (feat. Kailee Morgue) - SYRE Remix', 'Bearson') ,0
('Gobbledigook', 'Sigur Rs') ,0
('Gold Rush', 'Death Cab for Cutie') ,53
('Golden Cities', 'Unwed Sailor') ,0
('Golden Hill', 'Tristeza') ,188
('Golden Threads From The Sun', 'Yndi Halda') ,26
('Golfi.', 'Mora') ,3
('Gone In Bloom and Bough', 'Caspian') ,0
('Good Help (Is So Hard To Find)', 'Death Cab for Cutie') ,49
('Good Life (with G-Eazy & Kehlani)', 'G-Eazy') ,118
('Good Morning Sunshine', "j'san") ,86
('Goodbye Sky Harbor', 'Jimmy Eat World') ,29
('Gore Gore Gadget', 'Annotations Of An Autopsy') ,38
('Gotta Go Away', 'D-A-L') ,94
('Grace', 'Lamb of God') ,24
('Granadilla', 'Mujo') ,7
('Grapevine Fires', 'Death Cab for Cutie') ,33
('Great Lake Derelict', 'The Appleseed Cast') ,34
('Green Grass of Tunnel', 'mm') ,221
('Grotesque Impalement', 'Dying Fetus') ,36
('Hafsl - Live', 'Sigur Rs') ,0
('Half Moon', 'Blind Pilot') ,53
('Halo', 'Deep Blue Something') ,43
('Harlem Midnight', 'mr mirakami') ,0
('Heads Will Hang', 'Fit For An Autopsy') ,31
('Healing Through War', 'Fleshgod Apocalypse') ,24
('Hello Friend', 'Leavv') ,55
('Hello Scotland', 'ef') ,12
('Hello There', 'Dillon Francis') ,57
('Helplessly', 'Tatiana Manaois') ,56
('Heystan', 'Sigur Rs') ,0
('Heystan - Live', 'Sigur Rs') ,0
("Hickory '54", 'Caspian') ,0
('High Love', 'Racing Glaciers') ,38
('Hljmalind', 'Sigur Rs') ,0
('Hold That Pose', 'DeStorm Power') ,0
('Holland, 1945', 'Neutral Milk Hotel') ,64
('Hollow', 'Acrania') ,0
('Hollow and Bold', 'Marla Hansen') ,54
('Holocene', 'Bon Iver') ,29
('Holy Weight', 'The Republic of Wolves') ,45
('Home', 'Deep Blue Something') ,70
('Honor Guide Me!', 'Conducting From The Grave') ,43
('Hope Valley Hill', 'Helios') ,0
('Hopeless', 'Zie West') ,19
('Hounds', 'Dark Sermon') ,19
('How Did You Love - Piano Version', 'Shinedown') ,235
('How Far?', 'Bob Lemon') ,75
('How High - Remix Instrumental', 'Hydrogenii') ,0
('How It Hurts', 'Malvae') ,10
('How to Save a Life - Live', 'The Fray') ,54
('Hrafntinna', 'Sigur Rs') ,0
('Hrafntinna - Live', 'Sigur Rs') ,0
('Human Dissection', 'Demolition Hammer') ,6
('HUMBLE. - SKRILLEX REMIX', 'Skrillex') ,62
('Humbug', 'Owl City') ,49
('Hungarian Rhapsody No. 2', 'Franz Liszt') ,0
('Hunnybee', 'Unknown Mortal Orchestra') ,13
('Hurts So Much', 'Sam Setton') ,45
('I Bought It', 'DeStorm Power') ,121
('I Can Wait', 'Deep Blue Something') ,31
('I Ejaculate Fire', 'Metalocalypse: Dethklok') ,22
('? Gr', 'Sigur Rs') ,0
('I Giorni', 'Ludovico Einaudi') ,0
('I Just Wanted to Make You Something Beautiful', 'Industries of the Blind') ,0
('I Love You Baby, I Love You Doll', 'Parekh & Singh') ,46
('I Need This', 'Frook') ,77
('I Need Your Clothes, Your Boots, and Your Motorcycle (from Terminator 2)', 'Austrian Death Machine') ,0
("I Still Haven't Found What I'm Looking For - Remastered 2007", 'U2') ,0
('I Surrender', 'Saybia') ,28
('I Was Waiting For You', 'Nick Urata') ,0
('I Will Follow You Into The Dark', 'Death Cab for Cutie') ,46
('I Will Return', 'The Black Dahlia Murder') ,34
('I Will Wait - Live', 'Mumford & Sons') ,33
('I Worship Chaos', 'Children Of Bodom') ,31
('I Would Love To', 'Jonatan Mollberg') ,210
